territoire,ligne,nom_ligne,arret_id,code,arret,latitude,longitude
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:40564,,Mairie de Compans,48.99390255103826,2.663747659302729
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:14612,,Mairie de Gonesse,48.98644930231309,2.449872348802311
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:14611,,Mairie de Gonesse,48.98654946601064,2.450144553723976
TàD Goêle,TàD,TàD Goêle,IDFM:38262,,Mairie de Juilly,49.0152516794303,2.705578157598302
TàD Goêle,TàD,TàD Goêle,IDFM:39066,,Mairie de Juilly,49.01523403097427,2.705714963360699
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39066,,Mairie de Juilly,49.01523403097427,2.705714963360699
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39115,,Mairie de Mitry-Mory,48.98416572768874,2.6191891103075364
TàD 6131,TàD 6131,TàD 6131,IDFM:2160,,Mairie de Vélizy,48.780607804720525,2.1911890089415604
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:497121,,Mairie Le Thillay,49.00261588532638,2.4715417812223848
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38796,,Mairie Le Thillay,49.002487109829666,2.4708870545633492
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38127,,Maison de Retraite,48.95297153693368,2.5663569692284014
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39231,,Maison de Retraite,48.95300671570898,2.5661382066902148
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:462609,,Maison petite enfance,48.87412710691659,2.570271857938225
TàD Dimanche,TàD,TàD Dimanche,IDFM:462609,,Maison petite enfance,48.87412710691659,2.570271857938225
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:462609,,Maison petite enfance,48.87412710691659,2.570271857938225
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:462612,,Maison petite enfance,48.874136638114486,2.5704217493867545
TàD Dimanche,TàD,TàD Dimanche,IDFM:462612,,Maison petite enfance,48.874136638114486,2.5704217493867545
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:462612,,Maison petite enfance,48.874136638114486,2.5704217493867545
TàD 4592,TàD 4592,TàD 4592,IDFM:23080,,Maison Rouge,48.653071267587336,2.296151820747136
TàD 4342,TàD 4342,TàD 4342,IDFM:37105,,Maison Rouge,48.40212566413158,2.3006735275972603
TàD 4342,TàD 4342,TàD 4342,IDFM:7384,,Maison Rouge,48.40196333333297,2.300608129150714
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:424499,,Maisonneuve,49.07156752061648,2.7972380661157437
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423852,,Maisonneuve,49.07172005054639,2.7970458742875617
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37988,,Malcolm X,49.038807511638026,2.461120773903502
TàD 3209,TàD 3209,TàD 3209,IDFM:10032,,Marais,48.55888937508206,3.2975360040994306
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37968,,Marcel Cerdan,49.02306462867048,2.4595750345295784
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411539,,Marcel Charon,48.55447666569901,2.3675603694958913
TàD 6131,TàD 6131,TàD 6131,IDFM:12737,,Marcel Sembat,48.78746896772075,2.1791045103683815
TàD 6131,TàD 6131,TàD 6131,IDFM:12738,,Marcel Sembat,48.78742064525605,2.1792713311746708
TàD 4344,TàD 4344,TàD 4344,IDFM:7390,,Marchais,48.44756165915946,2.3908362382002473
TàD 2429,TàD 2429,TàD 2429,IDFM:477703,,Marché,48.94548930124395,3.1251492642600196
TàD 2429,TàD 2429,TàD 2429,IDFM:11161,,Marché,48.945534120974315,3.125285893842618
TàD 4343,TàD 4343,TàD 4343,IDFM:9252,,Marché,48.39122762826226,2.377669457737365
TàD 4343,TàD 4343,TàD 4343,IDFM:9251,,Marché,48.39129931575638,2.3776145747301953
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38567,,Marché de Goussainville / Stade Maurice Baquet,49.028387197000214,2.4614203590682298
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:490640,,Marché de Goussainville / Stade Maurice Baquet,49.02774959273148,2.4616047357135926
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29609,,Margicourt,49.1785671946134,2.108253803995219
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:419500,,Marguilliers,48.99455333807,2.523934598756391
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:419500,,Marguilliers,48.99455333807,2.523934598756391
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:419500,,Marguilliers,48.99455333807,2.523934598756391
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:419499,,Marguilliers,48.99464190126679,2.5235921546253826
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419499,,Marguilliers,48.99464190126679,2.5235921546253826
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:419499,,Marguilliers,48.99464190126679,2.5235921546253826
TàD 4344,TàD 4344,TàD 4344,IDFM:3041,,Marie Curie,48.431056832365364,2.1588921043633893
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423528,,Marie Feuchère,49.045911389670486,2.509456461743679
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423837,,Marie Feuchère,49.045901448393415,2.5092240157953243
TàD 4342,TàD 4342,TàD 4342,IDFM:7327,,Marolles en Beauce,48.37578205850834,2.203667142553897
TàD 4342,TàD 4342,TàD 4342,IDFM:7326,,Marolles en Beauce,48.375801411928336,2.203869423891736
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411530,,Marquants / Croix boissée,48.572636889033774,2.3587470444083434
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38130,,Marronniers,48.95913090599747,2.5788280859980093
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:21217,,Martyrs de Châteaubriant,48.959704226379266,2.601874872861535
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:423565,,Maréchal Foch,49.00075672551219,2.419475737745508
TàD 4592,TàD 4592,TàD 4592,IDFM:41667,,Mascadées,48.65133222953893,2.2910978221451006
TàD 2429,TàD 2429,TàD 2429,IDFM:6595,,Maternelle - Primaire,48.84864450366119,3.233426962854767
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19435,,Matisse Delacroix,48.95368062445734,2.4991024724255113
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39015,,Matisse Delacroix,48.953275061224595,2.4988879074578425
TàD 3209,TàD 3209,TàD 3209,IDFM:18214,,Maximilien Michelin,48.558702009249565,3.2932933269401894
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39057,,Mercier,48.98966749577037,2.6481572477719317
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39058,,Mercier,48.98977471859961,2.6479242352336527
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41651,,Merisiers,48.953291060008844,2.562722234206935
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41650,,Merisiers,48.95393770661838,2.5624983234980054
TàD 4342,TàD 4342,TàD 4342,IDFM:480273,,Mesnil-Girault,48.38936806042819,2.2010299022066304
TàD 4342,TàD 4342,TàD 4342,IDFM:480276,,Mesnil-Girault,48.38931472026334,2.201125271570817
TàD 4342,TàD 4342,TàD 4342,IDFM:7330,,Mespuits,48.35576894253516,2.271698264520399
TàD 4342,TàD 4342,TàD 4342,IDFM:7331,,Mespuits,48.356211099768814,2.2719081423388907
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29592,,Messelan,49.160930028689705,2.1396101825150926
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16775,,Michel Lefèvre,48.90967236802761,2.5948494716751993
TàD Dimanche,TàD,TàD Dimanche,IDFM:16775,,Michel Lefèvre,48.90967236802761,2.5948494716751993
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16775,,Michel Lefèvre,48.90967236802761,2.5948494716751993
TàD 4592,TàD 4592,TàD 4592,IDFM:23083,,Mollières,48.65953526097337,2.292520973780435
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38173,,Monnet,48.9645022819864,2.547522907457124
TàD 4306,TàD 4306,TàD 4306,IDFM:415583,,Montaquoy,48.471984415938486,2.3254356357610955
TàD 4306,TàD 4306,TàD 4306,IDFM:415586,,Montaquoy,48.472192625248915,2.3256629631239454
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:490568,,Montesquieu,48.94080073653941,2.604244686769965
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29758,,Montgeroult,49.08093460834664,2.0047342845260636
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38044,,Montgolfier,49.03949217243285,2.459404018663725
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38045,,Montgolfier,49.03898378207396,2.4583288257192573
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:14236,,Monument,49.029313322226365,2.3297444148957944
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:14237,,Monument,49.029340277313565,2.329621418701269
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38664,,Monument,49.09823251655164,2.5387839772921597
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419581,,Monument,49.098367014117436,2.538686932527241
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16307,,Monument 1,48.74284775890987,2.734774964614304
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16306,,Monument 2,48.74265873254091,2.734707928643948
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29515,,Monument aux Morts,49.153569144692526,2.072207518522307
TàD 4592,TàD 4592,TàD 4592,IDFM:41666,,Mort Rû,48.65303470835598,2.289988643498393
TàD 4305,TàD 4305,TàD 4305,IDFM:11935,,Moulin de la Brière,48.53004876101246,2.3403326603822605
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:11935,,Moulin de la Brière,48.53004876101246,2.3403326603822605
TàD 4305,TàD 4305,TàD 4305,IDFM:11934,,Moulin de la Brière,48.53002109842677,2.340211108300799
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:11934,,Moulin de la Brière,48.53002109842677,2.340211108300799
TàD 4306,TàD 4306,TàD 4306,IDFM:11936,,Moulin du Gué,48.4883706691538,2.345417335106274
TàD 4306,TàD 4306,TàD 4306,IDFM:11938,,Moulin du Gué 2,48.49004325674599,2.3502010882673705
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:415831,,Moulin à Vent,48.97986418923534,2.623865479344617
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423541,,Moulin à Vent,49.0711040845919,2.8051636323739184
TàD 4306,TàD 4306,TàD 4306,IDFM:11931,,Moulin à Vent,48.48197704069883,2.3281895601781324
TàD 4306,TàD 4306,TàD 4306,IDFM:11932,,Moulin à Vent,48.4819484459246,2.327905752819365
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423540,,Moulin à Vent,49.07111331992097,2.8053141353575
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41561,,Myosotis,49.179383549104834,2.1043721948152245
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38092,,Mère Thérèsa,48.93810075314027,2.5313174331182102
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39078,,Médiathèque Georges Brassens,48.95550075347152,2.600678110183559
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:419331,,Médiathèque Georges Brassens,48.95540156551741,2.6005969423341213
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16767,,Médiathèque Simone Veil,48.91766493374933,2.602278364022428
TàD Dimanche,TàD,TàD Dimanche,IDFM:16767,,Médiathèque Simone Veil,48.91766493374933,2.602278364022428
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16767,,Médiathèque Simone Veil,48.91766493374933,2.602278364022428
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29627,,Métairie,49.14918531744049,1.9688264956889763
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:474271,,Métairie,49.149094361208356,1.968704943774276
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39125,,Nantes,48.96169417785664,2.5867008317492783
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40767,,Nelson Mandela,48.961855567038256,2.586562982574066
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485749,,Newton,48.96527591514581,2.9083728818016086
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485752,,Newton,48.96541073709123,2.9082906998832607
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485746,,Niepce,48.95984158388009,2.916644290636829
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485748,,Niepce,48.9597605481898,2.9164942056509284
TàD 4595,TàD 4595,TàD 4595,IDFM:3177,,Nord France,48.64781573209227,2.282185954373603
TàD 4595,TàD 4595,TàD 4595,IDFM:10175,,Nord France,48.64778457656202,2.281494055845957
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38162,,Normandie Niémen,48.95012405465269,2.6146733021840536
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16668,,Noue Brossard,48.88549517236999,2.5780600089686554
TàD Dimanche,TàD,TàD Dimanche,IDFM:16668,,Noue Brossard,48.88549517236999,2.5780600089686554
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16668,,Noue Brossard,48.88549517236999,2.5780600089686554
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411528,,Noues,48.576450289287266,2.356938038755007
TàD Courtaboeuf,TàD,TàD Courtaboeuf,IDFM:485333,,Océane,48.68461982054178,2.2213784858885512
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16308,,Ombrages Parc,48.73755598412765,2.713915506885961
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16309,,Ombrages Parc,48.73768235749176,2.7141051854172535
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:38733,,Orangerie,49.003169519580005,2.5198373811534305
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:419672,,Orangerie,49.00291802182229,2.519908043109118
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39311,,Ormes,48.95275454065501,2.613329352378454
TàD 4306,TàD 4306,TàD 4306,IDFM:7363,,Orveau,48.44758372447555,2.2956462567974594
TàD 4344,TàD 4344,TàD 4344,IDFM:7363,,Orveau,48.44758372447555,2.2956462567974594
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38698,,Pablo Picasso,49.033160012926395,2.4491039048585286
TàD 4595,TàD 4595,TàD 4595,IDFM:3178,,Paradis,48.64440142603535,2.282830055371165
TàD 4595,TàD 4595,TàD 4595,IDFM:10176,,Paradis,48.644331185322436,2.283116074638371
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:18865,,Parc de la Noue,48.95861910938076,2.544597134468472
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19084,,Parc de la Noue,48.958564222307594,2.5443518106930374
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423527,,Parc de Louvres,49.047752030410734,2.506607449239
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423622,,Parc de Louvres,49.04813753798484,2.5063301963915667
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:3843,,Parc de Tréville,48.5953877000909,2.369019210257716
TàD Goêle,TàD,TàD Goêle,IDFM:38364,,Parc du Carrouge,49.03542199254118,2.6989540488630617
TàD Goêle,TàD,TàD Goêle,IDFM:38365,,Parc du Carrouge,49.035891030881935,2.699539397724805
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:40474,,Parc du Château,49.07587086173681,2.4413005198044977
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38062,,Parc du Moulin,49.00399465762059,2.501665272717421
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38062,,Parc du Moulin,49.00399465762059,2.501665272717421
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:41631,,Parc Mail 1,49.007639179153436,2.493716100447808
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:497093,,Parc Mail 2,49.00489295724936,2.490735896454537
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38187,,Parc Mail 2,49.00499256273416,2.490898936785953
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40739,,Parmentier,48.94757776047113,2.5618964846753856
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38175,,Parmentier,48.947693512717194,2.561581492140883
TàD 4305,TàD 4305,TàD 4305,IDFM:463463,,Pasloup,48.446346699097994,2.3650082152551697
TàD 4344,TàD 4344,TàD 4344,IDFM:463463,,Pasloup,48.446346699097994,2.3650082152551697
TàD 4305,TàD 4305,TàD 4305,IDFM:463472,,Pasloup,48.44619362236756,2.3649830200103215
TàD 4344,TàD 4344,TàD 4344,IDFM:463472,,Pasloup,48.44619362236756,2.3649830200103215
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38702,,Passerelle,49.003665725373324,2.5113314916920118
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38702,,Passerelle,49.003665725373324,2.5113314916920118
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38056,,Passerelle,49.003577309136226,2.5117013504988677
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38056,,Passerelle,49.003577309136226,2.5117013504988677
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411535,,Pasteur,48.54711111137461,2.3662536936218794
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:35337,,Pasteur,48.54704771113554,2.3661731671556225
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39132,,Pasteur,48.95855812693884,2.5979644475008947
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39131,,Pasteur,48.95855986561701,2.598483352683556
TàD 2429,TàD 2429,TàD 2429,IDFM:477987,,Pasteur,48.94129768735102,3.126203962119781
TàD 2429,TàD 2429,TàD 2429,IDFM:477986,,Pasteur,48.94145922858673,3.126511503915422
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16864,,Paul Algis,48.869827602242346,2.6263232336431708
TàD Dimanche,TàD,TàD Dimanche,IDFM:16864,,Paul Algis,48.869827602242346,2.6263232336431708
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16864,,Paul Algis,48.869827602242346,2.6263232336431708
TàD 4591,TàD 4591,TàD 4591,IDFM:3134,,Paul Fort,48.61687794313693,2.265488567705678
TàD 4591,TàD 4591,TàD 4591,IDFM:3133,,Paul Fort,48.616834893765336,2.2658012131274785
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:19268,,Paul Gauguin,48.891725203920174,2.5800007058112926
TàD Dimanche,TàD,TàD Dimanche,IDFM:19268,,Paul Gauguin,48.891725203920174,2.5800007058112926
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:19268,,Paul Gauguin,48.891725203920174,2.5800007058112926
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:19018,,Paul Gauguin,48.89211112853121,2.5797793792727464
TàD Dimanche,TàD,TàD Dimanche,IDFM:19018,,Paul Gauguin,48.89211112853121,2.5797793792727464
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:19018,,Paul Gauguin,48.89211112853121,2.5797793792727464
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41812,,Paul Vaillant Couturier,48.983764893492896,2.6147517804141573
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:21206,,Paul Vaillant Couturier,48.98347925191121,2.6154096875416317
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:37326,,Paul Valéry,48.97913235607124,2.3803725053545968
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:461024,,Paul Valéry,48.97934816209029,2.3803699325875822
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38681,,Petit Argenteuil,49.09922502926458,2.5326955200369237
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419592,,Petit Argenteuil,49.09935010496719,2.532488999362515
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:481244,,Petit Biard,49.140115765429236,2.14598573698078
TàD 4342,TàD 4342,TàD 4342,IDFM:9253,,Petit Gironville,48.36058251782634,2.3791659574683544
TàD 4343,TàD 4343,TàD 4343,IDFM:9253,,Petit Gironville,48.36058251782634,2.3791659574683544
TàD 4342,TàD 4342,TàD 4342,IDFM:9254,,Petit Gironville,48.36047418039433,2.380814327202183
TàD 4343,TàD 4343,TàD 4343,IDFM:9254,,Petit Gironville,48.36047418039433,2.380814327202183
TàD 4342,TàD 4342,TàD 4342,IDFM:7370,,Petit Marais,48.41047267872344,2.2719133876734814
TàD 4342,TàD 4342,TàD 4342,IDFM:7371,,Petit Marais,48.41028434004049,2.27201059209416
TàD 4591,TàD 4591,TàD 4591,IDFM:3135,,Petit Paris,48.61392222907943,2.2778753255811224
TàD 4591,TàD 4591,TàD 4591,IDFM:3136,,Petit Paris,48.61400227654866,2.2777249926051
TàD 4305,TàD 4305,TàD 4305,IDFM:11953,,Petit Saint Vrain,48.53987670700591,2.32349201140133
TàD 4305,TàD 4305,TàD 4305,IDFM:11954,,Petit Saint Vrain,48.53956241085522,2.3235908950017623
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19154,,Petit Tremblay,48.98425075620412,2.550233767755907
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:422959,,Petite Saussette,49.171285174617054,2.039377324541739
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13528,,Philippe de Beaumanoir,48.95360892986718,1.9665056160606738
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13529,,Philippe de Beaumanoir,48.953752325306745,1.9664481441483548
TàD 4591,TàD 4591,TàD 4591,IDFM:3132,,Pierre Curie,48.615568846876435,2.258913518919905
TàD 4591,TàD 4591,TàD 4591,IDFM:3131,,Pierre Curie,48.615840797352476,2.2592488387393432
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:495840,,Pierre et Marie Curie,48.737595298378935,2.726860476886266
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16311,,Pierre et Marie Curie,48.73747856172913,2.7269426744750946
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:14556,,Pierre Salvi,48.99173902761554,2.432967847928689
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:14555,,Pierre Salvi,48.99163099618355,2.432941697571402
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:10112,,Pierre Sémard,49.00289206615129,2.402012006113873
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:40593,,Pierre Sémard,49.002917270327444,2.4016563576670986
TàD Goêle,TàD,TàD Goêle,IDFM:38346,,Pierre-Augustin Caron,49.08438564139028,2.650772674477256
TàD Goêle,TàD,TàD Goêle,IDFM:40303,,Pierre-Augustin Caron,49.08424950005208,2.650335549530114
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39305,,Piétrasanta,48.94055338451215,2.6152765897094086
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:41577,,Place,49.13718642292218,1.9434665314006958
